time	cosine_lexical_tok2	cosine_lexical_tok3	condition_info	cosine_lexical_lem3	cosine_syntax_penn_tok3	cosine_syntax_penn_tok2	cosine_syntax_penn_lex2	cosine_syntax_penn_lex3	cosine_semanticL	partner_direction	cosine_lexical_lem2
13	0.0362929190712	0.00926283357295	21_1-0-3.txt	0.00926283357295	0.0	0.0	0.0	0.0	0.99963603226	0>1.0	0.0432203079429
14	0.0723121056414	0.024878495739	21_1-0-3.txt	0.0246907308231	0.0	0.0	0.0	0.0	0.999341900028	1>0.0	0.100503781526
15	0.102896680607	0.0349481622664	21_1-0-3.txt	0.034684398781	0.0	0.0	0.0	0.0	0.999482625566	0>1.0	0.113227703414
16	0.0474104655931	0.0	21_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999748400104	1>0.0	0.0474104655931
17	0.200731263865	0.0233364126465	21_1-0-3.txt	0.0226498968512	0.0	0.0	0.0	0.0	0.998894898929	0>1.0	0.197572338164
18	0.0341394370999	0.0	21_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999326421621	1>0.0	0.0321412173267
19	0.0	0.0	21_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.99952772346	0>1.0	0.0
20	0.0	0.0	21_1-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999347789109	1>0.0	0.0
0	0.105964075791	0.0236690534166	34_1-1-2.txt	0.0230021853114	0.0	0.0	0.0	0.0	0.998983750596	1>0.0	0.149925056203
1	0.0585763234188	0.0	34_1-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999778411039	0>1.0	0.0739600261634
2	0.0209472896223	0.0	34_1-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999816203755	1>0.0	0.0201007563052
3	0.084539583091	0.0	34_1-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999896292562	0>1.0	0.132781226062
4	0.0	0.0	34_1-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999324644173	1>0.0	0.0
5	0.109108945118	0.0	34_1-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999169918605	0>1.0	0.109108945118
6	0.0	0.0	34_1-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.996585644559	1>0.0	0.0
0	0.100222965717	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999626052003	1>0.0	0.100222965717
1	0.184302445194	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999598314384	0>1.0	0.182331239372
2	0.283170120559	0.0696310623823	34_2-0-2.txt	0.0696310623823	0.0	0.0	0.0	0.0	0.999195185902	1>0.0	0.280141476042
3	0.14634630011	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999909018187	0>1.0	0.153245740857
4	0.0442903946518	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999939119994	1>0.0	0.0439374775164
5	0.0	0.0	34_2-0-2.txt	0.07453559925	0.0	0.0	0.0	0.0	0.997083114339	0>1.0	0.134231211043
6	0.0	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.995321785148	1>0.0	0.0
7	0.0	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998220695591	0>1.0	0.0
8	0.0296304425473	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999441958983	1>0.0	0.0296304425473
9	0.0	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999426355486	0>1.0	0.0
10	0.0	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.997769157656	1>0.0	0.0
11	0.0	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999325485681	0>1.0	0.0
12	0.0662266178533	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999871629337	1>0.0	0.0662266178533
13	0.118644749469	0.0294244943168	34_2-0-2.txt	0.0588489886336	0.0	0.0	0.0	0.0	0.999820911729	0>1.0	0.18609684208
14	0.0949157995752	0.0294244943168	34_2-0-2.txt	0.0294244943168	0.0	0.0	0.0	0.0	0.999421524104	1>0.0	0.1163105263
15	0.0	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999005110257	0>1.0	0.0385758374905
16	0.218217890236	0.0681598176591	34_2-0-2.txt	0.0681598176591	0.0	0.0	0.0	0.0	0.999731614182	1>0.0	0.218217890236
17	0.0218844054766	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.994689866167	0>1.0	0.0218844054766
18	0.110727306472	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.997307053364	1>0.0	0.110727306472
19	0.0912870929175	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.997591101726	0>1.0	0.0912870929175
20	0.0	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.996289898011	1>0.0	0.0
21	0.141333442771	0.0264373623015	34_2-0-2.txt	0.0261689557326	0.0	0.0	0.0	0.0	0.999271279086	0>1.0	0.156550762095
22	0.0	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.99899586352	1>0.0	0.0524863881081
23	0.0	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998588873975	0>1.0	0.0
24	0.0792118034381	0.04472135955	34_2-0-2.txt	0.04472135955	0.0	0.0	0.0	0.0	0.999378195188	1>0.0	0.0782960292686
25	0.0460178993308	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999505554769	0>1.0	0.0606478434863
26	0.0	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999557004371	1>0.0	0.0
27	0.0300964632714	0.0	34_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999298582521	0>1.0	0.0300964632714
0	0.18110797665	0.0741026685836	38_1-0-2.txt	0.0741026685836	0.0	0.0	0.0	0.0	0.999700615272	1>0.0	0.193850877166
1	0.076391541419	0.00917585668363	38_1-0-2.txt	0.00917585668363	0.0	0.0	0.0	0.0	0.999758567859	0>1.0	0.0840306955609
2	0.204776964342	0.042703274319	38_1-0-2.txt	0.042703274319	0.0	0.0	0.0	0.0	0.999940736275	1>0.0	0.230374084885
3	0.212142641753	0.0	38_1-0-2.txt	0.0124245173868	0.0	0.0	0.0	0.0	0.999775791362	0>1.0	0.233356905929
4	0.104051773909	0.033420090622	38_1-0-2.txt	0.033420090622	0.0	0.0	0.0	0.0	0.999845434949	1>0.0	0.10324202017
5	0.136680241232	0.0186290491291	38_1-0-2.txt	0.0186290491291	0.0	0.0	0.0	0.0	0.999689120916	0>1.0	0.1356165656
6	0.127610657445	0.0125709113789	38_1-0-2.txt	0.0125709113789	0.0	0.0	0.0	0.0	0.999615077655	1>0.0	0.127610657445
7	0.132965106183	0.0268607654675	38_1-0-2.txt	0.0268607654675	0.0	0.0	0.0	0.0	0.999795829738	0>1.0	0.132965106183
8	0.051724137931	0.0	38_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999682596513	1>0.0	0.051724137931
9	0.0428845013935	0.0	38_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999968477693	0>1.0	0.0428845013935
10	0.0866025403784	0.0235180217096	38_1-0-2.txt	0.0235180217096	0.0	0.0	0.0	0.0	0.999853821468	1>0.0	0.0854242196177
11	0.10562503705	0.018721044993	38_1-0-2.txt	0.018721044993	0.0	0.0	0.0	0.0	0.999854186001	0>1.0	0.11072598663
12	0.128036879933	0.0	38_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999412961177	1>0.0	0.127000127
0	0.0	0.0	15_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999657108308	1>0.0	0.0
1	0.111997333798	0.0	15_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999857182807	0>1.0	0.130677093372
2	0.0948840144096	0.0196087855275	15_1-1-3.txt	0.0194174757282	0.0	0.0	0.0	0.0	0.999866798627	1>0.0	0.118712293258
3	0.0377964473009	0.0106873965707	15_1-1-3.txt	0.0106873965707	0.0	0.0	0.0	0.0	0.999784046785	0>1.0	0.0374634324633
4	0.0229415733871	0.0	15_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.998317681179	1>0.0	0.0229415733871
5	0.0206021410858	0.0	15_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.997780689627	0>1.0	0.0201210909146
6	0.00796869669396	0.0	15_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999594581237	1>0.0	0.0304202300957
7	0.0	0.0	15_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.99892336446	0>1.0	0.0
8	0.0	0.0	15_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.997812290253	1>0.0	0.0
9	0.0	0.0	15_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999460490519	0>1.0	0.0
10	0.153302846132	0.0178799634963	15_1-1-3.txt	0.0178799634963	0.0	0.0	0.0	0.0	0.999911498913	1>0.0	0.149453624823
11	0.0	0.0	15_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999456119386	0>1.0	0.0
12	0.0	0.0	15_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999144738691	1>0.0	0.0395284707521
13	0.0	0.0	15_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999793385856	0>1.0	0.036514837167
14	0.139374629529	0.0482663933724	15_1-1-3.txt	0.0482663933724	0.0	0.0	0.0	0.0	0.999272739401	1>0.0	0.139374629529
15	0.0115163359926	0.0	15_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999872795902	0>1.0	0.0115163359926
16	0.0142277598306	0.0	15_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999083878558	1>0.0	0.0284555196612
17	0.0676510091492	0.0	15_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999611758224	0>1.0	0.0676510091492
18	0.0	0.0	15_1-1-3.txt	0.0	0.0	0.0	0.0	0.0	0.999714400361	1>0.0	0.0
0	0.0535799719777	0.0	15_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999908761156	0>1.0	0.0677966101695
1	0.0755254912049	0.0	15_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999888112691	1>0.0	0.143062577858
2	0.0	0.0	15_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.996627228456	0>1.0	0.0
3	0.0	0.0	15_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.994885157201	1>0.0	0.0
4	0.0380509717074	0.0	15_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999665865045	0>1.0	0.0612494946938
5	0.0877328007929	0.0	15_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999494819874	1>0.0	0.0877328007929
6	0.0262612865719	0.0	15_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.996874643307	0>1.0	0.0262612865719
7	0.0	0.0	15_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.997037302878	1>0.0	0.0
8	0.0508723079723	0.0127515342613	15_2-0-2.txt	0.0127515342613	0.0	0.0	0.0	0.0	0.998206382535	0>1.0	0.0486101734239
9	0.200250469729	0.144337567297	15_2-0-2.txt	0.144337567297	0.0	0.0	0.0	0.0	0.999627874343	1>0.0	0.215264192956
10	0.0662266178533	0.0	15_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998975865789	0>1.0	0.0662266178533
11	0.0	0.0	15_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999577077842	1>0.0	0.0
12	0.0	0.0	15_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999647949555	0>1.0	0.0
13	0.0	0.0	15_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999002657395	1>0.0	0.0372161463782
14	0.0	0.0	15_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998303537351	0>1.0	0.0489115988045
15	0.0	0.0	15_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998288740572	1>0.0	0.0
16	0.226133508433	0.163299316186	15_2-0-2.txt	0.163299316186	0.0	0.0	0.0	0.0	0.999557129017	0>1.0	0.226133508433
17	0.353553390593	0.292770021885	15_2-0-2.txt	0.292770021885	0.0	0.0	0.0	0.0	0.999645202422	1>0.0	0.353553390593
18	0.117851130198	0.0	15_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999367451811	0>1.0	0.117851130198
19	0.0660098361984	0.0388075262853	15_2-0-2.txt	0.0388075262853	0.0	0.0	0.0	0.0	0.999544690533	1>0.0	0.0971285862357
20	0.13917155995	0.0564732458623	15_2-0-2.txt	0.0564732458623	0.0	0.0	0.0	0.0	0.99916497125	0>1.0	0.258413727302
21	0.0662589156449	0.0255654996282	15_2-0-2.txt	0.0255654996282	0.0	0.0	0.0	0.0	0.999170920304	1>0.0	0.118817705157
22	0.0	0.0	15_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998971650708	0>1.0	0.0
23	0.0	0.0	15_2-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998695791171	1>0.0	0.0
0	0.19245008973	0.0	19_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999769554755	1>0.0	0.19245008973
1	0.0	0.0	19_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999043122863	0>1.0	0.0
2	0.0	0.0	19_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999679799685	1>0.0	0.0
3	0.0	0.0	19_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999133728497	0>1.0	0.0315126745832
4	0.0463628125689	0.0	19_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999627635641	1>0.0	0.0463628125689
5	0.0	0.0	19_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.998701060319	0>1.0	0.0173604832115
6	0.0391930900835	0.0	19_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999338739481	1>0.0	0.0587896351252
7	0.123939433204	0.0446816601551	19_2-1-2.txt	0.0446816601551	0.0	0.0	0.0	0.0	0.999896874728	0>1.0	0.147330788261
8	0.0575554463069	0.0162822402256	19_2-1-2.txt	0.0325644804513	0.0	0.0	0.0	0.0	0.99986957231	1>0.0	0.0855225114187
9	0.0400463024954	0.0	19_2-1-2.txt	0.015388258007	0.0	0.0	0.0	0.0	0.999829276894	0>1.0	0.0533950699938
10	0.0696149171357	0.0	19_2-1-2.txt	0.0189626707996	0.0	0.0	0.0	0.0	0.999510731485	1>0.0	0.107507984547
11	0.0	0.0	19_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999781263337	0>1.0	0.0
12	0.030621014145	0.0	19_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.9990210219	1>0.0	0.030621014145
13	0.0878843811476	0.0183517133673	19_2-1-2.txt	0.0183517133673	0.0	0.0	0.0	0.0	0.999074353699	0>1.0	0.106310813891
14	0.04877323474	0.0131556172994	19_2-1-2.txt	0.0131556172994	0.0	0.0	0.0	0.0	0.999847917043	1>0.0	0.0707992325405
15	0.145095250022	0.026560635763	19_2-1-2.txt	0.053121271526	0.0	0.0	0.0	0.0	0.999901890427	0>1.0	0.203859792677
16	0.180090067556	0.0183609912816	19_2-1-2.txt	0.0183609912816	0.0	0.0	0.0	0.0	0.999588444365	1>0.0	0.188465184273
17	0.014530954843	0.0	19_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.998800536524	0>1.0	0.0141534629268
18	0.0	0.0	19_2-1-2.txt	0.0	0.0	0.0	0.0	0.0	0.999253368656	1>0.0	0.0
0	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.997872214004	1>0.0	0.0
1	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999700105022	0>1.0	0.0
2	0.072259164127	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.997373457205	1>0.0	0.0698498445284
3	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999254537547	0>1.0	0.0
4	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999476954271	1>0.0	0.0
5	0.0574484989621	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999699092673	0>1.0	0.0574484989621
6	0.13082266088	0.0509481802113	19_1-0-2.txt	0.0509481802113	0.0	0.0	0.0	0.0	0.999881508771	1>0.0	0.13082266088
7	0.0828741930165	0.0356404899247	19_1-0-2.txt	0.0356404899247	0.0	0.0	0.0	0.0	0.999833729339	0>1.0	0.0828741930165
8	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999451936434	1>0.0	0.0
9	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998724460174	0>1.0	0.0
10	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999141728732	1>0.0	0.0
11	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.997063296173	0>1.0	0.0
12	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998757832728	1>0.0	0.0
13	0.19245008973	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999623668143	0>1.0	0.19245008973
14	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.997417371153	1>0.0	0.0
15	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.997171544111	0>1.0	0.0
16	0.0256073759866	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999822233052	1>0.0	0.0256073759866
17	0.126294800392	0.0229174624257	19_1-0-2.txt	0.0458349248514	0.0	0.0	0.0	0.0	0.999154296186	0>1.0	0.147343933791
18	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999463989786	1>0.0	0.0
19	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999494734789	0>1.0	0.0
20	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999647332237	1>0.0	0.0
21	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.995215232485	0>1.0	0.0
22	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.995663912696	1>0.0	0.0
23	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999107847763	0>1.0	0.0
24	0.0336717514851	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999752676964	1>0.0	0.0336717514851
25	0.158004195945	0.0566138517072	19_1-0-2.txt	0.0566138517072	0.0	0.0	0.0	0.0	0.999537278972	0>1.0	0.180859836265
26	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0		1>0.0	0.0
27	0.204124145232	0.154303349962	19_1-0-2.txt	0.154303349962	0.0	0.0	0.0	0.0		0>1.0	0.204124145232
28	0.12830005982	0.0721687836487	19_1-0-2.txt	0.0721687836487	0.0	0.0	0.0	0.0	0.99701737989	1>0.0	0.12830005982
29	0.239473736036	0.200445931434	19_1-0-2.txt	0.200445931434	0.0	0.0	0.0	0.0	0.99978779349	0>1.0	0.239473736036
30	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999299234187	1>0.0	0.0590538595357
31	0.219687387582	0.206835075998	19_1-0-2.txt	0.206835075998	0.0	0.0	0.0	0.0	0.999650254651	0>1.0	0.307562342615
32	0.0992583333971	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999659259433	1>0.0	0.0992583333971
33	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999582345409	0>1.0	0.0
34	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999766108104	1>0.0	0.0
35	0.061709586897	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998296637967	0>1.0	0.0863934216559
36	0.0445545919354	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.997938833343	1>0.0	0.146759877141
37	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0		0>1.0	0.0
38	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0		1>0.0	0.0
39	0.0374502943137	0.0	19_1-0-2.txt	0.0438529009654	0.0	0.0	0.0	0.0	0.999808800448	0>1.0	0.187251471568
40	0.149440644416	0.113227703414	19_1-0-2.txt	0.113227703414	0.0	0.0	0.0	0.0	0.99945093263	1>0.0	0.199254192555
41	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999618086625	0>1.0	0.0
42	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998603173737	1>0.0	0.0
43	0.394771016976	0.37267799625	19_1-0-2.txt	0.37267799625	0.0	0.0	0.0	0.0	0.999101650485	0>1.0	0.394771016976
44	0.0969762275753	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999800274153	1>0.0	0.129301636767
45	0.145003697641	0.0324101861776	19_1-0-2.txt	0.0324101861776	0.0	0.0	0.0	0.0	0.999955251341	0>1.0	0.145003697641
46	0.10559273547	0.0294117647059	19_1-0-2.txt	0.0294117647059	0.0	0.0	0.0	0.0	0.998990306023	1>0.0	0.10559273547
47	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999774976746	0>1.0	0.0
48	0.348155311911	0.3125	19_1-0-2.txt	0.3125	0.0	0.0	0.0	0.0	0.999920367621	1>0.0	0.348155311911
49	0.107958379272	0.0490290337845	19_1-0-2.txt	0.0490290337845	0.0	0.0	0.0	0.0	0.998450630387	0>1.0	0.129550055126
50	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998671295263	1>0.0	0.0
51	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999201279308	0>1.0	0.0
52	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.997644537324	1>0.0	0.0
53	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.99902131637	0>1.0	0.0
54	0.143838990446	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999779178951	1>0.0	0.143838990446
55	0.159363814578	0.0930484210398	19_1-0-2.txt	0.0930484210398	0.0	0.0	0.0	0.0	0.99984780788	0>1.0	0.199204768222
56	0.094124161067	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998728049975	1>0.0	0.141186241601
57	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.999141791859	0>1.0	0.0
58	0.0	0.0	19_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.996363529554	1>0.0	0.0
0	0.235702260396	0.0	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.998565158113	0>1.0	0.235702260396
1	0.0721687836487	0.0	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.997895265828	1>0.0	0.0780868809443
2	0.280670699694	0.194768241948	20_2-0-3.txt	0.104828483672	0.0	0.0	0.0	0.0	0.999622597566	0>1.0	0.110431526075
3	0.256073759866	0.148249863332	20_2-0-3.txt	0.111187397499	0.0	0.0	0.0	0.0	0.999453550072	1>0.0	0.256073759866
4	0.169588990369	0.0	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999770346016	0>1.0	0.186547889406
5	0.219214324141	0.0705978118406	20_2-0-3.txt	0.0699865638695	0.0	0.0	0.0	0.0	0.999730799055	1>0.0	0.211474893702
6	0.117078742726	0.0551038768778	20_2-0-3.txt	0.0546267780547	0.0	0.0	0.0	0.0	0.998571655163	0>1.0	0.112945241009
7	0.0955394632948	0.0364178520365	20_2-0-3.txt	0.0364178520365	0.0	0.0	0.0	0.0	0.999169290618	1>0.0	0.0955394632948
8	0.0	0.0	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.998507693415	0>1.0	0.0
9	0.0	0.0	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.998634425782	1>0.0	0.0
10	0.164677393919	0.0608158433746	20_2-0-3.txt	0.0608158433746	0.0	0.0	0.0	0.0	0.999943130083	0>1.0	0.190515868883
11	0.07453559925	0.0	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.996759514723	1>0.0	0.07453559925
12	0.0	0.0	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.993256581732	0>1.0	0.0
13	0.0	0.0	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.997991827083	1>0.0	0.0
14	0.0916698497028	0.0498135481387	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999305450131	0>1.0	0.0
15	0.0746351792533	0.0172030679246	20_2-0-3.txt	0.0172030679246	0.0	0.0	0.0	0.0	0.999071535101	1>0.0	0.0735294117647
16	0.0927837023782	0.0418029662347	20_2-0-3.txt	0.0418029662347	0.0	0.0	0.0	0.0	0.999886612339	0>1.0	0.109690863619
17	0.036297700432	0.0	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.99986827794	1>0.0	0.0540562477617
18	0.134595475515	0.128898198539	20_2-0-3.txt	0.128898198539	0.0	0.0	0.0	0.0	0.999688981839	0>1.0	0.160356745147
19	0.0	0.0	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999918080958	1>0.0	0.0
20	0.0533001790889	0.0	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.998890318377	0>1.0	0.0533001790889
21	0.080687153046	0.0	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999585840792	1>0.0	0.080687153046
22	0.0925820099773	0.0	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999285912399	0>1.0	0.0925820099773
23	0.243975018237	0.0601203612042	20_2-0-3.txt	0.0601203612042	0.0	0.0	0.0	0.0	0.999543573702	1>0.0	0.243975018237
24	0.203090598615	0.0694210134501	20_2-0-3.txt	0.0694210134501	0.0	0.0	0.0	0.0	0.99889428317	0>1.0	0.203090598615
25	0.143019388387	0.051987524491	20_2-0-3.txt	0.051987524491	0.0	0.0	0.0	0.0	0.998027890651	1>0.0	0.143019388387
26	0.0	0.0	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999239933247	0>1.0	0.0
27	0.0720749970156	0.0400320384513	20_2-0-3.txt	0.0400320384513	0.0	0.0	0.0	0.0	0.999158845324	1>0.0	0.0720749970156
28	0.0	0.0	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999412697419	0>1.0	0.0
29	0.0	0.0	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999797863036	1>0.0	0.0
30	0.0569802882298	0.0	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.999855821625	0>1.0	0.0569802882298
31	0.0	0.0	20_2-0-3.txt	0.0	0.0	0.0	0.0	0.0	0.998059977879	1>0.0	0.0
0	0.0	0.0	12_1-0-2.txt	0.0	0.0	0.0	0.0	0.0	0.998564911915	0>1.0	0.0
1	0.377964473009	0.235702260396	12_1-0-2.txt	0.235702260396	0.0	0.0	0.0	0.0	0.998440678341	1>0.0	0.377964473009
2	0.267261241912	0.173096928963	12_1-0-2.txt	0.173096928963	0.0	0.0	0.0	0.0	0.999379057616	0>1.0	0.267261241912
3	0.158760680826	0.0617736572987	12_1-0-2.txt	0.0617736572987	0.0	0.0	0.0	0.0	0.999964513272	1>0.0	0.156114484158
4	0.0889600854473	0.0	12_1-0-2.txt	0.00966465555371	0.0	0.0	0.0	0.0	0.999868247869	0>1.0	0.104972776216
